Species,Family,Order,Family_bridge,Order_bridge,Island_Endemicity,Flight_Ability,log_Beak.Length_Culmen,log_Beak.Width,log_Beak.Depth,log_Tarsus.Length,log_Wing.Length,log_Kipps.Distance,log_Tail.Length,log_Mass,Diet_Simple_Expected,seabird,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,IAE,ISA,ISS,ISG,IVS,IGE,IGG,APG,APP,APA,APL,APS,APD,FAE,FGL,FGR,NAE,NGL,SEL,SGR,PEL,PGR,PAG,PAS,PAD,VAE,VAS,VPE,VGE,VGG,CAQ,CGR,In,Ap,Vt,Ne,Fr,Se,Pa,Pt,dn.cat,fd.cat
Gymnogyps_amplus,Cathartidae,Cathartiformes,Cathartidae,Cathartiformes,continental,1.0,4.576462021851348,3.351656936102019,3.5473158897921495,4.771192969812543,6.584749955063114,5.641055644747896,5.9084089719706565,9.058799782896562,Vertivore,no,-56.053570856155844,29.09728611740481,5.419876186026051,-9.531862681699458,-2.3763636021600076,-0.7749276281569115,1.6041316593328057,-10.8715076538284,2.060478595058843,-1.9710239734811532,2.248559470140435,2.779167257391607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gymnogyps_howardae,Cathartidae,Cathartiformes,Cathartidae,Cathartiformes,continental,1.0,4.5224405383890955,3.3013770463799443,3.489513462710723,4.71992642328628,6.5251469530169,5.591770255760243,5.887103531783239,8.926099040048568,Vertivore,no,-56.05994571105438,29.084356500198666,5.418586200135977,-9.526247013176464,-2.375203009282816,-0.7747018053597108,1.603513339904458,-10.863524621888034,2.0601837579196833,-1.9733346735274289,2.250590762506836,2.7776732962972046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gymnogyps_varonai,Cathartidae,Cathartiformes,Cathartidae,Cathartiformes,insular,1.0,4.629862798578463,3.385067999732272,3.5876769486047735,4.860509835518618,6.638999633081288,5.620799337041544,5.964889538922183,9.161999556834353,Vertivore,no,-56.05141903144497,29.10165009751011,5.420311500716088,-9.533757881473138,-2.3767552528475795,-0.7750038205387637,1.6043402885914844,-10.87420151703964,2.060577937484792,-1.9702438573200327,2.2478736131320365,2.779671133804087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gyps_melitensis,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,continental,1.0,4.39197696552705,3.1578511230304263,3.521643534738023,4.675069313367758,6.429348441471647,5.542282633554545,5.655502180480969,8.82605047814731,Vertivore,no,-52.70349837349357,41.07563215233198,7.991018266349051,-20.32363126621098,-5.703339195431249,-1.7547424634064017,4.620998906839806,-70.55891309658463,-22.705273742367375,0.1232991958601091,-1.271486793274906,-4.174767589518775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haematopus_meadewaldoi,Haematopodidae,Charadriiformes,Haematopodidae,Charadriiformes,insular,1.0,4.4616461759020485,2.151762203259462,2.655352412101761,3.974809993526911,5.520140045894831,4.708809220747577,4.652912181973512,6.551080335043404,Invertivore,no,-54.99333549623629,51.82978662784618,18.988325225953975,44.74334033817748,-9.644157593253048,-2.768229159178601,-3.696424735132019,3.0754999082939736,-1.4778410935316282,-0.19306367343486472,0.03808077890933649,2.957801237989029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemignathus_lucidus,Fringillidae,Passeriformes,Fringillidae,Passeriformes,insular,1.0,3.3098128198603027,1.4011829736136412,1.6253112615903906,3.079613757534693,4.288127958229824,2.729159164312445,3.8475911452687575,3.2939832973550063,Invertivore,no,71.53986618249091,-25.123130693064827,11.94892865072655,-0.09196986836955057,-0.08094473133642245,-0.11508927666351824,-0.502945316237625,0.08799968138220823,-0.15718732326841686,0.08731884835372249,-0.1530059064531604,-0.781769373673451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemignathus_upupirostris,Fringillidae,Passeriformes,Fringillidae,Passeriformes,insular,1.0,3.012097627640255,1.3887912413184778,1.5706970841176697,2.9967317738870745,4.10016094754354,2.516889695641051,3.8017616111706087,2.928523523860541,Herbivore,no,71.5399337108412,-25.123162173866632,11.94895598710128,-0.09196984339082215,-0.08094502419738371,-0.11508977928283719,-0.5029481861324152,0.08800047840612199,-0.15718871620671557,0.0873205909896446,-0.15300802914284653,-0.7817749258597411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hemignathus_vorpalis,Fringillidae,Passeriformes,Fringillidae,Passeriformes,insular,1.0,3.4541060373175574,1.7647307968401356,1.9851308622085946,3.4560011737028296,4.501253072568319,2.738902664584975,4.235988789957173,4.011325206502009,Invertivore,no,71.53986618250659,-25.123130693072135,11.948928650732896,-0.09196986836954474,-0.0809447313364904,-0.11508927666363493,-0.5029453162382911,0.0879996813823932,-0.15718732326874016,0.08731884835412705,-0.153005906453653,-0.7817693736747398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henocitta_brodkorbii,Corvidae,Passeriformes,Corvidae,Passeriformes,continental,1.0,3.5633162311385904,2.2834022735772717,2.444084655267745,3.685373314784649,5.079788152784572,3.367295829986474,5.005421727043368,4.921876937480489,Omnivore,no,56.01281660807504,-17.18487379921551,4.261868968381949,-0.07801605439555355,0.00972199662960961,0.036724221185681416,0.35616062553667904,-0.1493801414397214,0.3051967646719239,-0.42575571523356615,0.5255062764230054,1.406190733408045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heteralocha_acutirostris,Callaeidae,Passeriformes,Callaeidae,Passeriformes,insular,1.0,4.366151285515591,2.0980179272527715,2.512035317176253,4.368941395125226,5.251068513947426,2.935451342669061,5.1977785411694235,5.644598481302753,Invertivore,no,50.197694852434566,-15.072557660721525,3.120482679493874,-0.09701096829558306,0.014409300339430286,0.047918303049230934,0.4248134136149643,-0.16810914740272714,0.2903590577122637,-0.46268886162969786,0.5158693615083294,0.8640216069151433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hieraaetus_moorei,Accipitridae,Accipitriformes,Accipitridae,Accipitriformes,insular,1.0,4.444884056054749,3.2276373305367736,3.7395725684294545,4.946203433936867,6.691351464530986,5.626793433128065,6.109647502785692,9.453286550586572,Vertivore,no,-52.49561910452144,41.74584342618937,8.123826005940433,-20.88232310744888,-5.871294993999448,-1.803342820584548,4.770025843178184,-73.47391579625547,-23.886784291488222,0.2404882345498904,-1.454645311305849,-4.495253320893892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Himatione_fraithii,Fringillidae,Passeriformes,Fringillidae,Passeriformes,insular,1.0,2.8384934971274993,1.2556160374777743,1.4060969884160703,3.094219220268645,4.132442850820759,2.7781979610042917,3.8780524858569927,2.6152036507358583,Herbivore,no,71.53869821108859,-25.12258622484346,11.948455884411224,-0.09197030114112065,-0.08093966666621873,-0.11508058431563377,-0.5028956832941756,0.0879858970941618,-0.15716323393742734,0.08728870896741035,-0.1529691956122508,-0.7816733701580846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horornis_sp_Eua,Scotocercidae,Passeriformes,Cettidae,Passeriformes,insular,1.0,2.7206373166076814,1.1505720275988207,1.199964782928397,3.1328821117012247,4.088661779086602,1.998773638612381,3.9579519373165457,2.5416019934645457,Invertivore,no,68.22754394005291,-23.445015547155815,10.321472674110682,-0.08945437225481628,-0.06133190836432546,-0.08201571043424756,-0.3128796862343391,0.033426595523743115,-0.042279911997162106,-0.04505327398001031,0.03241101095657813,0.058837543364206664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hovacrex_roberti,Rallidae,Gruiformes,Rallidae,Gruiformes,insular,1.0,3.9351534228170006,1.9154509415706047,2.5257286443082556,4.291417885803126,5.396804313262691,3.4288125486951286,4.483454427303995,6.406203189437368,Omnivore,no,-54.271678436532575,57.904638455039404,22.760371252658555,58.5763487721204,-13.456857827187882,-3.9180458122769886,-5.725058566489488,5.634626447761557,-4.057902232225115,1.1256844667321368,-2.065109723847745,-37.13939140505124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypotaenidia_dieffenbachii,Rallidae,Gruiformes,Rallidae,Gruiformes,insular,0.0,3.638375321940168,1.3506671834767394,2.05668455455722,3.6315151367243654,4.795790545596741,2.6411978941143697,4.276666119016055,5.6153154933338705,Invertivore,no,-54.029910919382594,59.2945766748149,23.50889835906055,61.18569817595663,-14.142578032570203,-4.121219273524321,-6.080500153754141,6.05612132953433,-4.449399405068749,1.361381928167242,-2.398126954311845,-41.46897490865061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypotaenidia_pacifica,Rallidae,Gruiformes,Rallidae,Gruiformes,insular,0.0,3.2523106009544382,1.2725655957915476,1.8453002361560848,3.5576311675039825,4.58649692072247,2.7324175575505043,3.716737782242333,4.597138014290827,Invertivore,no,-54.02986784154359,59.29482537965205,23.509032541214527,61.18616620483635,-14.142701097356076,-4.121255744836942,-6.080563956827628,6.056197033549367,-4.449469759105055,1.3614241746878428,-2.3981867203984066,-41.469754646142384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypotaenidia_poeciloptera,Rallidae,Gruiformes,Rallidae,Gruiformes,insular,0.0,3.92395157629342,1.9740810260220096,2.5494451709255714,4.0809215418899605,5.147494476813453,3.044522437723423,4.356708826689592,6.29463849832768,Invertivore,no,-54.02990476781685,59.29461219487603,23.50891752407922,61.185765024974295,-14.142595610343587,-4.121224482885865,-6.080509267025975,6.056132142865254,-4.449409454391621,1.3613879621415146,-2.3981354909050516,-41.46908629331073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypotaenidia_ripleyi,Rallidae,Gruiformes,Rallidae,Gruiformes,insular,0.0,3.391147045808654,1.4350845252893227,2.0360119837525,3.6035938598315758,4.694919478131699,2.8384934971274993,3.8057732055854356,5.181558805937841,Invertivore,no,-54.029910919382544,59.29457667481517,23.50889835906069,61.185698175957135,-14.142578032570338,-4.121219273524361,-6.08050015375421,6.056121329534411,-4.449399405068825,1.3613819281672876,-2.398126954311911,-41.468974908651454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypotaenidia_sp_Norfolk,Rallidae,Gruiformes,Rallidae,Gruiformes,insular,0.0,3.518091133133655,1.5216989981260935,2.1234584270966104,3.8066624897703196,4.848665233550198,2.9580304063699794,3.98024224440529,5.420534999272286,Herbivore,no,-54.029853994016676,59.29490532460838,23.509075672919284,61.18631664816988,-14.142740655196016,-4.121267468128263,-6.080584465608208,6.056221367666282,-4.449492373463101,1.3614377544825582,-2.398205931560946,-41.47000527891532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypotaenidia_steadmani,Rallidae,Gruiformes,Rallidae,Gruiformes,insular,0.0,3.091951131294534,1.0986122886681098,1.713797927758343,3.5112468868061133,4.404888303817144,2.392425796993835,3.8676530576922055,4.479833694676794,Invertivore,no,-54.029853994016676,59.29490532460838,23.509075672919284,61.18631664816988,-14.142740655196016,-4.121267468128263,-6.080584465608208,6.056221367666282,-4.449492373463101,1.3614377544825582,-2.398205931560946,-41.47000527891532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypotaenidia_vavauensis,Rallidae,Gruiformes,Rallidae,Gruiformes,insular,0.0,3.8686978806897723,1.840549633397487,2.479894107964456,4.192680462942962,5.213195113131202,3.2120525995200753,4.368688070234701,6.4322002692980655,Invertivore,no,-54.02992938323745,59.2944700796853,23.508840849342338,61.185497582374005,-14.142525288196365,-4.121203642302536,-6.08047280842015,6.056088883736541,-4.449369252338102,1.3613638215236428,-2.3981013391421033,-41.46864073031869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypotaenidia_wakensis,Rallidae,Gruiformes,Rallidae,Gruiformes,insular,0.0,3.246490991901174,1.410986973710262,1.7578579175523736,3.5553480614894135,4.537961436294641,3.4307561839036995,3.481240089335692,4.597138014290827,Invertivore,no,-54.031249975225414,59.28684547885661,23.504727122043885,61.17114877283525,-14.13875235223766,-4.120085497668332,-6.078516721854027,6.053767922682865,-4.44721230162455,1.360068638726892,-2.396269023186696,-41.444734626980456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypsipetes_cowlesi,Pycnonotidae,Passeriformes,Pycnonotidae,Passeriformes,insular,1.0,3.364187556028255,1.7850704810772584,1.8809906029559975,3.17220341666977,4.8742808728544365,3.3407394126250414,4.642273273939594,3.934957976710642,Herbivore,no,67.5728742775095,-23.154886900137924,10.087600726797133,-0.09011668057943895,-0.05903776141635369,-0.07800550593921333,-0.2899780397849226,0.027165768756001563,-0.03301963567020805,-0.05793031672384817,0.04602876389598376,0.06644074619668437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Icterus_turmalis,Icteridae,Passeriformes,Icteridae,Passeriformes,continental,1.0,3.202339856228101,1.7011051009599243,1.9740810260220096,3.261168737058452,4.642080540008188,3.0145540277945786,4.5462690780679305,3.796612153916818,Omnivore,no,73.3142787206882,-25.98928127878655,12.743634879782194,-0.09241462246209589,-0.08988707269733316,-0.13021963279784932,-0.5888198413033161,0.11175393148674957,-0.20143617452536897,0.13921876494789232,-0.21962052192498316,-0.9934573414961266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixobrychus_novaezelandiae,Ardeidae,Pelecaniformes,Ardeidae,Pelecaniformes,insular,1.0,4.134206095647231,2.427454075039915,2.367436065313662,3.8918202981106265,4.999439521335521,3.7999735016195233,3.9021746693733315,5.157099364632499,Omnivore,no,-55.62145193210788,45.1295553717346,14.560362319730046,28.170035737699525,-5.001686304881327,-1.3607853065640145,-1.2075738512914829,-0.09744694013399299,1.675341376323195,-1.7500137337016486,2.4667860673282807,30.08116194034537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lalage_sp_Eua,Campephagidae,Passeriformes,Campephagidae,Passeriformes,insular,1.0,2.913437030827161,1.6863989535702288,1.6213664832993742,3.062923523094314,4.564868889214566,3.2128577525426376,4.288265254859407,3.4111477125153233,Invertivore,no,54.23019024640593,-16.525865524343708,3.901707159025463,-0.08341287408115702,0.011087757942435782,0.03988494738747785,0.3742353214854326,-0.15349521957816398,0.2960611756424067,-0.4300909914981232,0.5128885705547465,1.204182390572361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larus_sp_Kauai,Laridae,Charadriiformes,Laridae,Charadriiformes,insular,1.0,3.824065726669004,1.9572739077056285,2.5392369943330477,3.9485477801105184,5.871892411967137,5.2449693310461125,4.882119871860828,6.282266746896006,Omnivore,yes,-53.876594217295285,58.63309124204177,22.701009293343496,57.5977600974684,-12.988034576687845,-3.7551651178086356,-5.397525368527201,5.001061387741061,-3.0443133422246107,0.7833693863505968,-1.1608001765733231,5.684848802915518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laterallus_podarces,Rallidae,Gruiformes,Rallidae,Gruiformes,insular,0.0,3.3823542938606757,1.366091653802371,1.9810014688665833,3.8975183192252643,4.91837379566995,2.751109690562657,3.966511190712216,4.934977403490519,Invertivore,no,-54.10262379000294,58.86202209828646,23.27248244228657,60.35759607882013,-13.923951002315226,-4.05632485858599,-5.966975597152356,5.920842158837639,-4.323155637050073,1.2868837251174798,-2.291789448652549,-40.047697478799094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laterallus_sp_FernandoNoronha,Rallidae,Gruiformes,Rallidae,Gruiformes,insular,0.5,3.0846584827483925,1.1662709371419244,1.7334238922150915,3.482777368654578,4.528721013824685,2.414126467726953,3.684620397193553,4.432006566978902,Invertivore,no,-54.102623790001644,58.862022098293814,23.272482442290507,60.35759607883383,-13.92395100231882,-4.056324858587054,-5.966975597154216,5.920842158839842,-4.323155637052113,1.2868837251187188,-2.2917894486542925,-40.04769747882149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leptoptilos_robustus,Ciconiidae,Ciconiiformes,Ciconiidae,Ciconiiformes,insular,1.0,5.80169532517887,3.995628589282943,4.389250479763201,5.666807238531306,6.687694471127832,5.684123836993017,5.806459392684825,9.680344001221918,Vertivore,no,-55.66357184353028,45.00212523316384,14.52196844814924,28.074914128933177,-4.985615934757788,-1.356977319853661,-1.201265735474766,-0.1001417382845967,1.6764673346212293,-1.7598326460299367,2.4765826764590075,30.20541661137246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lophopsittacus_bensoni,Psittacidae,Psittaciformes,Psittacidae,Psittaciformes,insular,1.0,3.5507661519843023,2.7806808921371173,3.3343450746743146,3.1514531485507664,5.330445680299558,4.314951565884313,5.01190115921749,5.714920219066657,Herbivore,no,-39.0554507800009,34.95312845133875,-2.433294738537022,-11.051901396567414,6.821986740624007,10.374572582820392,74.09846960833777,13.318607461423525,-4.135497367483839,0.6376541990596952,-0.9145601523572009,-2.940764033827516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lophopsittacus_mauritianus,Psittacidae,Psittaciformes,Psittacidae,Psittaciformes,insular,0.5,3.738859386418957,2.947591898226056,3.5234150143864045,3.4503049557691834,5.471556132733606,4.429387206033719,5.184924679192946,6.249743555190446,Herbivore,no,-39.05545078000116,34.95312845133831,-2.433294738536943,-11.051901396567185,6.821986740623841,10.374572582820136,74.09846960833583,13.318607461423102,-4.135497367483662,0.6376541990595929,-0.9145601523570859,-2.9407640338273513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loxioides_kikuchi,Fringillidae,Passeriformes,Fringillidae,Passeriformes,insular,1.0,2.7700855920216627,1.9358598132018119,2.187174241482718,3.1871787381249463,4.499587423413026,2.900322088749333,4.242764567340374,3.6699514442284173,Herbivore,no,71.52840691564724,-25.117788188557252,11.944289151034102,-0.09197409648567123,-0.08089502461045668,-0.11500397043374115,-0.5024582382079302,0.08786441470819822,-0.15695090502659678,0.08702311215707349,-0.1526456484429265,-0.7808267989696357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loxops_wolstenholmei,Fringillidae,Passeriformes,Fringillidae,Passeriformes,insular,1.0,2.3683728335320486,1.4085449700547104,1.332366019094335,2.9657883971809187,4.173309766520395,2.7942278973432626,3.8400972658565573,2.3978952727983707,Invertivore,no,71.54074811612793,-25.12354194128695,11.949285856012976,-0.09196954527687268,-0.0809485589473803,-0.11509584505863495,-0.5029828179970761,0.08801009512593835,-0.1572055278371199,0.08734161291917684,-0.15303364291407198,-0.7818420016249947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macropygia_arevarevauupa,Columbidae,Columbiformes,Columbidae,Columbiformes,insular,1.0,3.12060125559986,1.3737155789130306,1.6486586255873816,3.2607852279454104,5.26129024571096,4.09567700745588,5.188893049266747,5.370033194089637,Herbivore,no,-67.91877830240922,29.54985149273955,10.057451686978691,-9.234412152479226,81.01234501268064,-38.075972597837705,-11.830356026492838,6.271403877527156,-3.114660342739039,2.5420250100995325,-2.3677359836778917,-2.6438123333889654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macropygia_heana,Columbidae,Columbiformes,Columbidae,Columbiformes,insular,1.0,2.7868613815264998,1.085189268335969,1.324418957401803,2.9322598505984176,4.926383741648665,3.842458542042237,4.861671140956298,4.4526015873434845,Herbivore,no,-67.91701880288775,29.558183317577022,10.060151005172784,-9.238202998101139,81.04952821813967,-38.09394394334191,-11.836673098812696,6.275529378413306,-3.1175237120715518,2.5460379424527826,-2.3717269954798725,-2.6467944313112053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malacorhynchus_scarletti,Anatidae,Anseriformes,Anatidae,Anseriformes,insular,1.0,4.24448722065182,3.1188344706879745,2.8903717578961645,3.68034312309165,5.52230056525969,4.599856091164322,4.438761347654186,6.684611727667927,Omnivore,no,-209.9604937743534,-124.65693651721654,-3.6049408749894636,3.046164859602379,-6.06473877754519,0.6208582500060013,-0.5155335372803375,0.9874573961084775,1.0340269332913552,-32.387776352519204,-42.81218371103139,0.5176579065169391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mascarenotus_grucheti,Strigidae,Strigiformes,Strigidae,Strigiformes,insular,0.5,3.3775875160230218,2.211565694606877,2.6844403354630764,3.9290767599939738,5.305491570296037,3.9292733588346738,4.799173247555884,5.768445987981924,Vertivore,no,-52.245220426015784,42.36972723309874,8.35446475131056,-23.755073584488482,-10.253335532673367,-5.9194981067746815,0.11500252911918313,-17.51758110066652,73.51473035097182,10.801435065986555,-5.810588857728367,-8.194628555037001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mascarenotus_murivorus,Strigidae,Strigiformes,Strigidae,Strigiformes,insular,1.0,3.3013770463799443,2.1938856760707046,2.6609585935683597,3.744787086052232,5.267394133894527,3.947583180826697,4.724019319826472,5.69204721843778,Vertivore,no,-52.24946181253873,42.35647566025928,8.351846101709684,-23.742998817272557,-10.247641858353605,-5.916135132377156,0.11522161318591645,-17.505019327759157,73.45074902132079,10.78944052742034,-5.80287599107751,-8.184578877204322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mascarenotus_sauzieri,Strigidae,Strigiformes,Strigidae,Strigiformes,insular,1.0,3.391147045808654,2.2438960966453663,2.719319793360441,3.924544285981818,5.352805551832106,3.955082494888593,4.827273196127054,5.876754908724047,Vertivore,no,-52.245220426017056,42.36972723309477,8.354464751309775,-23.75507358448486,-10.25333553267166,-5.919498106773673,0.11500252911924885,-17.517581100662756,73.51473035095265,10.80143506598296,-5.810588857726056,-8.19462855503399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mascarinus_mascarin,Psittacidae,Psittaciformes,Psittacidae,Psittaciformes,insular,1.0,3.5890591188317256,2.770711962226921,3.4137844971676268,3.032064202801381,5.32544603393629,4.607168188650764,5.020585624949423,4.751432692966343,Herbivore,no,-39.09243044718406,34.88765171905146,-2.421546172249428,-11.0179464348319,6.7974194418898835,10.336773779390551,73.8122489854782,13.256082425279693,-4.10935177811768,0.6225177738181115,-0.8975527709297971,-2.9163765362062937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Megadyptes_waitaha,Spheniscidae,Sphenisciformes,Spheniscidae,Sphenisciformes,insular,0.0,4.12568171753114,2.4362414778067194,2.9481164196123277,3.5731879796177446,4.987980603531449,2.2607208888953467,4.168988105217867,8.347848667516809,Vertivore,yes,-56.17824395340089,43.210761455143235,13.879322013070684,26.317285049793508,-4.648222850832723,-1.2708557111609284,-1.0674869402978246,-0.14642392060965861,1.5771378569946817,-1.8465650328164491,2.454333267181504,25.422211445444834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Megalapteryx_didinus,Megalapterygidae,Dinornithiformes,Tinamidae,Tinamiformes,insular,0.0,4.133244711179657,3.100992784211484,3.1161784266298582,5.017677108885302,-2.3025850929940455,-2.3025850929940455,4.827353276207177,9.971146201009942,Herbivore,no,-206.2745537227591,-108.92383189749374,-1.7437620039226036,-0.3176005240190908,3.892840906177166,-0.4834816282723048,0.6608439582406953,-3.6533523045738696,13.554580360381724,-76.39688394777406,85.77171581498216,-10.984549008578478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Megapodius_alimentum,Megapodiidae,Galliformes,Megapodiidae,Galliformes,insular,1.0,3.2954664270299134,1.9065751436566365,2.149433913499871,4.122932019074013,5.320861330982932,3.8997479745525334,4.341855469984605,6.634948682648827,Omnivore,no,-207.35821381205315,-119.89853212201716,-3.1968058315708934,2.5084003213203165,-4.694963347806757,0.47231239356182747,-0.3745984398715353,0.6972893075943998,-0.9782955791158892,9.439354072794917,9.39091718672195,-0.3069107170438324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Megapodius_amissus,Megapodiidae,Galliformes,Megapodiidae,Galliformes,insular,0.0,3.4660483539817717,2.081938421878423,2.334083760053417,4.264087336809195,5.470714842144298,3.9983841710761894,4.39974375547904,7.086997098249169,Omnivore,no,-207.35821381205315,-119.89853212201716,-3.1968058315708934,2.5084003213203165,-4.694963347806757,0.47231239356182747,-0.3745984398715353,0.6972893075943998,-0.9782955791158892,9.439354072794917,9.39091718672195,-0.3069107170438324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Megapodius_molistructor,Megapodiidae,Galliformes,Megapodiidae,Galliformes,insular,1.0,3.762594491936217,2.3427668826268775,2.6282852326333477,4.579544638349119,5.783301968554202,4.279717015849312,4.793142414290861,8.160518247477505,Omnivore,no,-207.40882165199673,-119.9920517767956,-3.205174466250256,2.5200779041200794,-4.726891008590792,0.47586777938581404,-0.3783171196381171,0.7097084384620911,-1.0106018695143728,9.641993867625699,9.334606619599304,-0.30131253805434693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Megapodius_sp_Buka,Megapodiidae,Galliformes,Megapodiidae,Galliformes,insular,1.0,3.2665224783355535,1.8764069432883397,2.1065702090680887,4.109068957620483,5.29641555925844,3.872033997211783,4.309724722918476,6.523562306149512,Omnivore,no,-207.40882165199673,-119.9920517767956,-3.205174466250256,2.5200779041200794,-4.726891008590792,0.47586777938581404,-0.3783171196381171,0.7097084384620911,-1.0106018695143728,9.641993867625699,9.334606619599304,-0.30131253805434693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Megapodius_sp_Eua,Megapodiidae,Galliformes,Megapodiidae,Galliformes,insular,1.0,2.9750192319564492,1.6074359097634274,1.8050046959780757,3.8368683318273855,5.011368358672085,3.6270040503958487,4.023206534388761,5.624739267315748,Omnivore,no,-207.3368788984978,-119.85909661620866,-3.1932742544854555,2.503469061778212,-4.681473318976151,0.47080993636048013,-0.3730262616665757,0.69203363972326,-0.9646145133715671,9.353670939649916,9.415169413503428,-0.3093018112895782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Megapodius_sp_NewIreland,Megapodiidae,Galliformes,Megapodiidae,Galliformes,insular,1.0,3.266141017335315,1.8764069432883397,2.1065702090680887,4.109068957620483,5.296866314280722,3.872450230308323,4.310396359722554,6.523562306149512,Omnivore,no,-207.34399822794956,-119.8722558512882,-3.194452666555579,2.505114468652316,-4.685974407123373,0.4713112432021254,-0.3735508207883508,0.6937871233012669,-0.9691789027562252,9.382259537161298,9.407084967179875,-0.3085044022495875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Megavitiornis_altirostris,Sylviornithidae,Galliformes,Megapodiidae,Galliformes,insular,0.0,4.139317927864832,2.919930560137709,3.3502549029245805,4.745106026285608,5.890815138958052,3.6184569898173904,5.616043560348194,9.31345005641289,Herbivore,no,-206.31452132444096,-117.9694777287107,-3.0240790628487306,2.267243955720719,-4.035294202953569,0.3988421664939528,-0.29771924666158633,0.44024192951276586,-0.3073691198230959,5.21444762880649,10.53341190131804,-0.422852006505782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
