Species3,Family3,Order3,Avibase_id,Inferred,MainDiet,MainNiche,Pa,Pt,Ne,Se,Fr,In,Ap,Vt,Ca,PAG,PAS,PAD,PEL,PGR,NAE,NGL,SEL,SGR,FAE,FGL,FGR,IAE,ISA,ISS,ISG,IVS,IGE,IGG,APA,APL,APP,APG,APS,APD,VAE,VAS,VPE,VGE,VGG,CAQ,CGR
Rhipidura hyperythra,Rhipiduridae,Passeriformes,AVIBASE-907B59B7,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura javanica,Rhipiduridae,Passeriformes,AVIBASE-75B49C25,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura kubaryi,Rhipiduridae,Passeriformes,AVIBASE-BC458125,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura lepida,Rhipiduridae,Passeriformes,AVIBASE-D7D8F728,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura leucophrys,Rhipiduridae,Passeriformes,AVIBASE-F65B55BD,0,In,Generalist,0,0,0,10,0,70,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,28,7,7,0,7,21,0,0,10,0,0,0,0,0,1,1,8,0,0
Rhipidura leucothorax,Rhipiduridae,Passeriformes,AVIBASE-9A6974DC,0,In,Generalist,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura maculipectus,Rhipiduridae,Passeriformes,AVIBASE-4EB50482,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura malaitae,Rhipiduridae,Passeriformes,AVIBASE-9CC5CA8D,1,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura matthiae,Rhipiduridae,Passeriformes,AVIBASE-0B85109C,1,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura nebulosa,Rhipiduridae,Passeriformes,AVIBASE-BEA526F9,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura nigrocinnamomea,Rhipiduridae,Passeriformes,AVIBASE-538988A8,1,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura opistherythra,Rhipiduridae,Passeriformes,AVIBASE-8580729E,1,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura perlata,Rhipiduridae,Passeriformes,AVIBASE-B5A920A2,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura personata,Rhipiduridae,Passeriformes,AVIBASE-1AA2783D,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura phasiana,Rhipiduridae,Passeriformes,AVIBASE-26934DF7,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura phoenicura,Rhipiduridae,Passeriformes,AVIBASE-30607910,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura rennelliana,Rhipiduridae,Passeriformes,AVIBASE-4C9913E4,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura rufidorsa,Rhipiduridae,Passeriformes,AVIBASE-0C42F446,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura rufifrons,Rhipiduridae,Passeriformes,AVIBASE-9C848425,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura rufiventris,Rhipiduridae,Passeriformes,AVIBASE-283C2BCA,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura semirubra,Rhipiduridae,Passeriformes,AVIBASE-0199E134,1,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura superciliaris,Rhipiduridae,Passeriformes,AVIBASE-B9F9C6EE,1,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura superflua,Rhipiduridae,Passeriformes,AVIBASE-7395D6B9,1,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura tenebrosa,Rhipiduridae,Passeriformes,AVIBASE-CDE98086,1,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura teysmanni,Rhipiduridae,Passeriformes,AVIBASE-F0A35559,1,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura threnothorax,Rhipiduridae,Passeriformes,AVIBASE-EF534053,0,In,Generalist,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhipidura verreauxi,Rhipiduridae,Passeriformes,AVIBASE-65DF28AF,0,In,ISA,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sapayoa aenigma,Sapayoaidae,Passeriformes,AVIBASE-D2A3B070,0,Omnivore,Generalist,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta azurea,Sittidae,Passeriformes,AVIBASE-F2F45703,0,In,IVS,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta canadensis,Sittidae,Passeriformes,AVIBASE-0716A71C,0,Omnivore,Generalist,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,40,10,0,0,0,0,0,0,0,30,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta carolinensis,Sittidae,Passeriformes,AVIBASE-19CCBBD2,0,Omnivore,Generalist,0,0,10,20,20,50,0,0,0,0,0,0,0,0,0,10,0,20,0,20,0,0,0,0,0,35,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta cashmirensis,Sittidae,Passeriformes,AVIBASE-C7F955AB,0,In,Generalist,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,49,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta castanea,Sittidae,Passeriformes,AVIBASE-434FA927,0,In,IVS,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta europaea,Sittidae,Passeriformes,AVIBASE-B6B17E4A,0,In,Generalist,0,10,10,10,0,70,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,49,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta formosa,Sittidae,Passeriformes,AVIBASE-9867D23D,0,In,IVS,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta frontalis,Sittidae,Passeriformes,AVIBASE-7A91853C,0,In,IVS,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta himalayensis,Sittidae,Passeriformes,AVIBASE-26FFF238,0,In,IVS,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta krueperi,Sittidae,Passeriformes,AVIBASE-E29D7FB9,0,Omnivore,Generalist,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,30,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta ledanti,Sittidae,Passeriformes,AVIBASE-5415A0C3,0,Omnivore,Generalist,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta leucopsis,Sittidae,Passeriformes,AVIBASE-49E0ABDB,0,In,IVS,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta magna,Sittidae,Passeriformes,AVIBASE-C71B1D8A,0,In,IVS,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta nagaensis,Sittidae,Passeriformes,AVIBASE-12968248,0,In,Generalist,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,42,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta neumayer,Sittidae,Passeriformes,AVIBASE-C37C527F,0,In,Generalist,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,48,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta oenochlamys,Sittidae,Passeriformes,AVIBASE-32983F3A,0,In,IVS,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta pusilla,Sittidae,Passeriformes,AVIBASE-71CBBD81,0,In,Generalist,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta pygmaea,Sittidae,Passeriformes,AVIBASE-BD0914CB,0,In,Generalist,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,6,6,0,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta solangiae,Sittidae,Passeriformes,AVIBASE-8B0CE251,0,In,IVS,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta tephronota,Sittidae,Passeriformes,AVIBASE-102758DF,0,In,Generalist,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,6,0,0,42,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta victoriae,Sittidae,Passeriformes,AVIBASE-D966EFC2,0,In,IVS,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta villosa,Sittidae,Passeriformes,AVIBASE-CEB2041A,0,Omnivore,Generalist,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,5,0,0,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta whiteheadi,Sittidae,Passeriformes,AVIBASE-7FD1FB23,0,Omnivore,Generalist,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,5,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta yunnanensis,Sittidae,Passeriformes,AVIBASE-103FF2D9,0,In,IVS,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tichodroma muraria,Sittidae,Passeriformes,AVIBASE-89C42590,0,In,IVS,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acridotheres albocinctus,Sturnidae,Passeriformes,AVIBASE-EABE979B,0,Omnivore,Generalist,0,0,10,20,20,40,0,10,0,0,0,0,0,0,0,10,20,0,0,20,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,10,0,0
Acridotheres cinereus,Sturnidae,Passeriformes,AVIBASE-5FE2771C,0,Omnivore,Generalist,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Acridotheres cristatellus,Sturnidae,Passeriformes,AVIBASE-65BCBB64,0,Omnivore,Generalist,0,0,0,0,40,50,0,0,10,0,0,0,0,0,0,0,0,0,0,40,0,0,5,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,10
Acridotheres fuscus,Sturnidae,Passeriformes,AVIBASE-8724C64A,0,Omnivore,Generalist,0,0,10,20,30,40,0,0,0,0,0,0,0,0,0,10,20,0,0,30,0,0,4,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0
Acridotheres ginginianus,Sturnidae,Passeriformes,AVIBASE-F8CFF92C,0,Omnivore,Generalist,0,0,10,20,20,40,0,10,0,0,0,0,0,0,0,10,20,0,0,20,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,10,0,0
Acridotheres grandis,Sturnidae,Passeriformes,AVIBASE-B483CC1C,0,In,Generalist,0,0,0,20,20,60,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,6,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0
Acridotheres tristis,Sturnidae,Passeriformes,AVIBASE-F23A2F38,0,Omnivore,Generalist,0,0,10,10,10,40,10,20,0,0,0,0,0,0,0,10,10,0,0,10,0,0,4,0,0,4,0,32,0,0,0,10,0,0,0,0,0,0,20,0,0
Ampeliceps coronatus,Sturnidae,Passeriformes,AVIBASE-79264228,0,Fr,FGL,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis atrifusca,Sturnidae,Passeriformes,AVIBASE-28D7FBB7,0,Fr,FGL,0,0,10,0,70,20,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis brunneicapillus,Sturnidae,Passeriformes,AVIBASE-14EA1B2B,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis cantoroides,Sturnidae,Passeriformes,AVIBASE-EBFD2E7C,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,12,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis cinerascens,Sturnidae,Passeriformes,AVIBASE-51BBE050,0,Omnivore,Generalist,0,0,20,0,50,30,0,0,0,0,0,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis crassa,Sturnidae,Passeriformes,AVIBASE-C193474D,0,Fr,FGL,0,0,20,0,60,20,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis dichroa,Sturnidae,Passeriformes,AVIBASE-468C94DE,0,Fr,FGL,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis feadensis,Sturnidae,Passeriformes,AVIBASE-1DAF4FBC,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis grandis,Sturnidae,Passeriformes,AVIBASE-87C70101,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis insularis,Sturnidae,Passeriformes,AVIBASE-D88E91F8,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis magna,Sturnidae,Passeriformes,AVIBASE-714CC7E7,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis metallica,Sturnidae,Passeriformes,AVIBASE-D84AFD87,0,Fr,FGL,0,0,20,0,60,20,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis minor,Sturnidae,Passeriformes,AVIBASE-E0A3FD2C,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis mysolensis,Sturnidae,Passeriformes,AVIBASE-E989867D,0,Fr,FGL,0,0,20,0,60,20,0,0,0,0,0,0,0,0,0,20,0,0,0,60,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis mystacea,Sturnidae,Passeriformes,AVIBASE-EAC36FC4,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis opaca,Sturnidae,Passeriformes,AVIBASE-49AC7F69,0,Omnivore,Generalist,0,0,0,30,40,20,0,10,0,0,0,0,0,0,0,0,30,0,0,40,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Aplonis panayensis,Sturnidae,Passeriformes,AVIBASE-2A15DF76,0,Fr,Generalist,0,0,20,0,60,20,0,0,0,0,0,0,0,0,0,20,0,0,0,54,6,0,2,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis pelzelni,Sturnidae,Passeriformes,AVIBASE-17B8763A,0,Fr,FGL,0,0,0,20,60,20,0,0,0,0,0,0,0,0,0,0,16,4,0,60,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis santovestris,Sturnidae,Passeriformes,AVIBASE-0A6E49EB,0,Omnivore,Generalist,0,0,0,30,50,20,0,0,0,0,0,0,0,0,0,0,30,0,0,50,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis striata,Sturnidae,Passeriformes,AVIBASE-F5AFC816,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis tabuensis,Sturnidae,Passeriformes,AVIBASE-90B5B8B0,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aplonis zelandica,Sturnidae,Passeriformes,AVIBASE-041F72CD,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basilornis celebensis,Sturnidae,Passeriformes,AVIBASE-B3AE961E,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basilornis corythaix,Sturnidae,Passeriformes,AVIBASE-49A7572C,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basilornis galeatus,Sturnidae,Passeriformes,AVIBASE-6DE7C210,0,Fr,FGL,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Basilornis mirandus,Sturnidae,Passeriformes,AVIBASE-68A78883,0,Omnivore,Generalist,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buphagus africanus,Sturnidae,Passeriformes,AVIBASE-5D970425,0,In,IVS,0,0,0,0,0,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,72,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Buphagus erythrorhynchus,Sturnidae,Passeriformes,AVIBASE-7471E71D,0,In,IVS,0,0,0,0,0,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,72,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Cinnyricinclus femoralis,Sturnidae,Passeriformes,AVIBASE-1350773F,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,24,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnyricinclus leucogaster,Sturnidae,Passeriformes,AVIBASE-B1A3AF6C,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cinnyricinclus sharpii,Sturnidae,Passeriformes,AVIBASE-D6F2837E,0,Fr,FGL,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coccycolius iris,Sturnidae,Passeriformes,AVIBASE-86BC7EC3,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0
Cosmopsarus regius,Sturnidae,Passeriformes,AVIBASE-EE674721,0,In,Generalist,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,0,16,56,0,0,0,0,0,0,0,0,0,0,0,0,0
Cosmopsarus unicolor,Sturnidae,Passeriformes,AVIBASE-6BFEA7BE,0,In,IGG,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0
Creatophora cinerea,Sturnidae,Passeriformes,AVIBASE-9D95139B,0,In,Generalist,0,10,10,10,10,60,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,0,0,0,0,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0
Enodes erythrophris,Sturnidae,Passeriformes,AVIBASE-157B2BF5,0,Omnivore,Generalist,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gracula ptilogenys,Sturnidae,Passeriformes,AVIBASE-6BEF1E77,0,Fr,FGL,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gracula religiosa,Sturnidae,Passeriformes,AVIBASE-1A713EA2,0,Fr,FGL,0,0,10,0,60,20,0,10,0,0,0,0,0,0,0,10,0,0,0,60,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Grafisia torquata,Sturnidae,Passeriformes,AVIBASE-D9E58EA7,0,Fr,FGL,0,0,0,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamprotornis acuticaudus,Sturnidae,Passeriformes,AVIBASE-D5703E7A,0,Fr,FGL,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamprotornis australis,Sturnidae,Passeriformes,AVIBASE-996AF595,0,Omnivore,Generalist,0,20,0,0,40,30,0,10,0,0,0,0,20,0,0,0,0,0,0,40,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,10,0,0
Lamprotornis caudatus,Sturnidae,Passeriformes,AVIBASE-56713D11,0,Fr,FGL,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamprotornis chalcurus,Sturnidae,Passeriformes,AVIBASE-AEEED5D0,0,Omnivore,Generalist,0,0,0,0,50,40,0,0,10,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,10
Lamprotornis chalybaeus,Sturnidae,Passeriformes,AVIBASE-7DDB347E,0,Omnivore,Generalist,0,0,10,10,30,20,0,20,10,0,0,0,0,0,0,10,10,0,0,30,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,20,0,10
Lamprotornis chloropterus,Sturnidae,Passeriformes,AVIBASE-0AA15ACA,0,Omnivore,Generalist,0,0,30,0,40,30,0,0,0,0,0,0,0,0,0,30,0,0,0,40,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
