index,Family,Order,Eigenvalues,Island_Endemicity,Flight_Ability,seabird,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Tail.Length,Mass,Centroid.Latitude,Centroid.Longitude,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,In2,In2_pred,In2_prob,Ap2,Ap2_pred,Ap2_prob,Vt2,Vt2_pred,Vt2_prob,Ne2,Ne2_pred,Ne2_prob,Fr2,Fr2_pred,Fr2_prob,Se2,Se2_pred,Se2_prob,Pa2,Pa2_pred,Pa2_prob,Pl2,Pl2_pred,Pl2_prob
344,172,37,-1.38824159147937,0,1.0,1,4.7890738239646975,4.463376180370204,3.2891478778535324,3.506457892319648,4.231784971343338,6.392268810333952,5.635717743742072,5.283812680345155,7.880199475459423,49.06,-103.04,-62.6148710047817,29.095005724874,7.52500080204194,-29.4653489975977,7.57772902886861,-10.3432990339444,-5.2424923126743,14.1314841980046,-0.936278393579604,-3.76246474137177,1.00056924153687,-0.462886374308922,,0.0,0.999,,100.0,0.725,,0.0,0.669,,0.0,0.999,,0.0,0.989,,0.0,0.998,,0.0,1.0,,0.0,0.999
345,14,3,-0.0654600427207195,1,0.0,0,4.6515765588022475,3.6214032889890224,3.3826939100975957,3.421979920844684,5.688296517120754,6.267598951141941,2.6665335208992764,5.426006727688926,11.587114148152441,-18.74,46.91,-267.830376396643,-255.367664111198,-13.2199423279154,31.4627287282388,-47.1055656090833,56.3625748223059,-89.5109333199122,107.119805263852,-0.644054002870323,0.641161441603938,-1.37477361248952,-0.0599516547814034,,33.33,0.503,,0.0,1.0,,0.0,0.699,,0.0,0.997,,0.0,0.366,,0.0,0.914,,0.0,1.0,,66.67,0.379
346,151,18,-3.21552719003975,1,0.0,0,3.2534704696327,2.761274962339508,1.5686159179138452,2.0215475632609334,3.555633734966574,4.637443746538387,2.9507349076232554,3.740522687265775,4.76490524410925,-7.94,-14.37,-62.0930513467609,39.3846143487969,10.3240189610699,-46.9587493554477,14.289754973872,-19.9630659511961,-7.36078894993585,23.6820290450637,-4.99225584394631,-57.0297920539065,-7.80068696756581,2.54914021723017,0.0,14.29,0.42,0.0,85.71,0.578,100.0,0.0,0.751,0.0,0.0,0.999,0.0,0.0,0.968,0.0,0.0,0.844,0.0,0.0,0.998,0.0,0.0,0.996
347,94,16,-0.38759978385471,1,1.0,0,3.7328963395307104,3.055886196373738,2.4397349311412793,2.733717947850788,4.522874943261261,5.75507743570903,4.279301532151069,5.008633291425583,7.362930762655961,-15.88,167.81,-134.693617864355,-85.7555076196809,-0.604466364848542,5.49007193278549,30.8029463396391,-9.38943109054321,13.5622497744708,-15.1477463171796,-0.401394679506966,0.110979265695615,-0.248282057767411,0.0882075557649027,,30.0,0.782,,0.0,1.0,,0.0,0.995,,0.0,0.998,,20.0,0.696,,30.0,0.901,,0.0,1.0,,20.0,0.94
348,184,24,-17.610111523494,1,1.0,0,2.9041650800285006,2.331172549845958,1.9358598132018119,1.860974538249528,3.521347982792617,4.639571612705423,3.1432898379116057,4.448516375942715,3.9207845110967185,22.45,-161.14,72.1905811939183,-15.9437859242509,10.4024090427627,-0.367253693728309,-0.0752111567227984,-0.000221871140677928,-0.0503433637550186,0.420894058796659,-0.0603779438633006,0.00738679955410278,0.0655662970061916,0.0436495013183405,10.0,50.0,0.737,0.0,0.0,1.0,0.0,0.0,0.972,0.0,0.0,0.995,90.0,50.0,0.343,0.0,0.0,0.88,0.0,0.0,1.0,0.0,0.0,0.986
349,184,24,-17.6075740342181,1,1.0,0,3.021400020302569,2.150598735996164,1.7681496035889213,1.6563214983329508,3.580458705159516,4.634728988229636,3.1488824530476656,4.394449154672439,3.8316802527456075,22.45,-161.14,72.1907417794545,-15.9438297645826,10.4024644772908,-0.36725460747857,-0.0752101239515084,-0.000223853008900129,-0.0503382600413246,0.420891174854742,-0.0603799189960913,0.00738761541572399,0.0655630065269217,0.0436478139307708,,42.86,0.686,,0.0,1.0,,0.0,0.957,,0.0,0.995,,57.14,0.411,,0.0,0.896,,0.0,1.0,,0.0,0.985
350,37,9,-1.56376397451433,0,1.0,0,5.31453514457087,5.259992252226369,3.459151774922711,3.775286481854675,5.165014519233616,6.095756992581866,5.172470656682061,5.185596496483918,7.791464966237616,49.06,-103.04,-62.5953256989977,29.0233102684859,7.49465467741691,-29.28794034868,7.51689260277495,-10.2560859995158,-5.21013515749061,14.0257451415263,-0.91915949387709,-3.67252978741214,0.976933162221601,-0.453134666545877,,0.0,0.953,,100.0,0.258,,0.0,0.312,,0.0,0.999,,0.0,0.989,,0.0,0.998,,0.0,1.0,,0.0,0.999
351,102,24,-8.43609227084743,1,1.0,0,2.8154087194227095,2.234306252240751,1.9242486522741338,1.57069708411767,3.0349529867072724,4.23410650459726,2.6973262377392344,4.0809215418899605,2.6504210882655737,15.99,145.81,56.5965611160068,-10.6079667549217,2.78551356762692,-0.150301441208407,-0.154990462583105,0.220922645716406,-0.604940554356405,0.527501281278924,0.338584027515666,-0.417240752985483,4.06734620872064,3.22175484114922,100.0,100.0,0.893,0.0,0.0,0.995,0.0,0.0,0.989,0.0,0.0,0.998,0.0,0.0,0.967,0.0,0.0,0.984,0.0,0.0,1.0,0.0,0.0,1.0
352,102,24,-8.41800854411368,1,1.0,0,2.8437459165561094,2.2925347571405443,1.9050881545350582,1.597365331199831,2.925309809257445,4.2759714333333765,2.5967461315435356,4.132924044189576,2.5726122302071057,-20.08,-172.43,56.6009266663838,-10.6087585768133,2.78619288611176,-0.150278914763844,-0.154954808195417,0.220879280004505,-0.60482329839834,0.527358894548138,0.338604110056936,-0.417333193186314,4.06844143420693,3.2226748672367,,100.0,0.822,,0.0,0.994,,0.0,0.99,,0.0,0.998,,0.0,0.962,,0.0,0.955,,0.0,1.0,,0.0,0.998
353,102,24,-8.40441255551009,1,1.0,0,2.8437459165561094,2.2925347571405443,1.9050881545350582,1.597365331199831,2.925309809257445,4.275832438267478,2.5952547069568657,4.133885736842633,2.5726122302071057,-9.55,-139.43,56.6153826043486,-10.611378487444,2.78844131209225,-0.150204162488136,-0.154836532997315,0.220735370693325,-0.604434132426787,0.526886568940647,0.338669872595377,-0.417638001624044,4.0720545759369,3.22571059949477,,100.0,0.961,,0.0,0.996,,0.0,0.994,,0.0,0.998,,0.0,0.99,,0.0,0.989,,0.0,1.0,,0.0,0.999
354,54,13,-3.57021740002797,1,1.0,0,3.385067999732272,2.9386326815134183,2.1713368063840917,2.34660197841082,3.436564525499447,4.978594079884792,3.286908235260028,5.08376183242036,4.538602941715978,-15.96,-5.7,-62.4408659597349,17.0867878500459,4.10917343979315,-7.92407490244043,-0.377851131941405,1.54337105690931,-2.98028157356775,2.92740313753013,4.0550591582768,-2.18724950676182,4.63641022080363,-1.8071115176048,,100.0,0.29,,0.0,1.0,,0.0,0.408,,0.0,0.995,,0.0,0.814,,0.0,0.847,,0.0,1.0,,0.0,0.914
355,9,1,-0.258655543387758,0,1.0,0,3.422958873443668,2.9193910402972683,2.551006451492524,2.327277705584417,3.4131259525274293,5.15779013141106,4.360547602996758,3.875773872753025,5.44198471636045,-12.19,-58.14,-137.067731230715,-90.7439598963392,-0.539081149228509,6.40577603421406,43.6848385209588,-14.936111939806,22.4756816532552,-25.6479549115578,-0.772973243654185,0.156295570652963,-0.0158317327409252,-0.196195634461369,,0.0,0.992,,11.110000000000001,0.288,,0.0,0.992,,0.0,0.998,,0.0,0.984,,0.0,0.969,,88.89,0.997,,0.0,0.943
356,46,11,-1.14665904837311,1,0.0,0,4.10280864063423,3.405189402931693,2.373043556642607,2.655352412101761,4.530877581406236,6.092576048476394,4.766778701184505,5.823962634912306,8.031375577652097,-17.83,179.45,-98.5552220948558,-26.6287315708466,4.6754423292736,-20.7996143640499,-82.081162963185,-24.2724471624038,25.7983222032461,-24.2904467728524,-2.20143124665851,0.595035214973242,-1.02515229929203,0.353827739776636,33.0,10.0,0.562,0.0,0.0,0.997,0.0,0.0,0.964,0.0,0.0,0.997,33.0,50.0,0.279,34.0,40.0,0.451,0.0,0.0,1.0,0.0,0.0,0.685
357,171,24,-16.2405099620889,1,1.0,0,3.4790839203192268,2.9595868269176377,1.7173950539391927,1.944480556245719,3.573749146860305,4.880526608749236,3.3307749173656096,4.490881039585964,4.414009680526933,-20.14,59.62,71.3181718378475,-15.6977058064883,10.0880814373599,-0.361452120742553,-0.0805164667511014,0.0104070095895763,-0.0775468910039382,0.434869046883132,-0.0493621290704562,0.00289974102229992,0.0827622970504934,0.0523650568826351,50.0,28.57,0.459,0.0,0.0,1.0,50.0,14.29,0.467,0.0,14.29,0.734,0.0,42.86,0.353,0.0,0.0,0.847,0.0,0.0,1.0,0.0,0.0,0.851
358,146,31,-45.1873809175032,1,1.0,0,3.5467396869528134,3.2880286835565173,2.800325477211381,3.3228754148866853,3.1561489949598958,5.347773975260629,4.331391018705302,5.006961888729947,5.489268250040046,-20.14,59.62,-46.112801600048,25.6294347331267,-6.10252829895893,-15.1460603557535,0.321827883946937,25.1109246813088,-63.8972699589221,-60.2912242969331,-4.62949961897806,0.893460462070538,-2.42559187507487,-0.0113545760167408,0.0,0.0,0.983,0.0,0.0,1.0,0.0,0.0,0.996,0.0,0.0,0.889,0.0,42.86,0.22,100.0,28.57,0.59,0.0,0.0,1.0,0.0,28.57,0.379
359,9,1,-0.344621761837509,1,1.0,0,3.7764323511217976,3.23907053215372,2.8786365016777435,2.7343675094195836,4.0428758138469085,5.690494580329266,4.816888719632834,4.655673168161198,7.1316985104669115,14.6,-61.0,-137.043413084078,-90.693593432865,-0.540083609151873,6.39702495915537,43.5429127720298,-14.8729133291223,22.3735061145906,-25.5271632748576,-0.768625563518371,0.15500969684395,-0.0149532405733952,-0.195896293421496,,0.0,0.998,,50.0,0.509,,0.0,0.981,,0.0,0.999,,0.0,0.855,,0.0,0.862,,50.0,1.0,,0.0,0.66
360,9,1,-0.342548477316135,0,1.0,0,3.937690752176724,3.3813347525659037,3.0022112396517002,2.863913698933143,4.198854716425088,5.8723712784711255,4.9413566674994875,4.841111495532162,7.553826575155063,-12.19,-58.14,-137.043365214282,-90.6934944730161,-0.540085646046835,6.39700788269115,43.5426322166854,-14.8727880865425,22.3733035975357,-25.5269238251559,-0.768616988805325,0.155007161711468,-0.0149514846358665,-0.195895751099419,,0.0,0.958,,50.0,0.678,,0.0,0.986,,0.0,0.999,,0.0,0.881,,0.0,0.776,,50.0,0.971,,0.0,0.783
361,2,0,-418.658815466982,0,1.0,0,3.8907993689765195,3.3586377672433594,2.7536607123542622,3.133317936506554,4.381026134340298,6.015034578620414,4.9114777225630375,5.545294625113644,7.22567796002763,49.06,-103.04,-60.8991588579724,39.8703623323669,17.1760387241932,26.9533872456655,-1.20856520245265,-2.74114282556288,-2.02340154626947,3.01780641221951,51.7773325094116,2.78287253055417,-18.7926360054411,14.7403605732519,0.0,0.0,0.951,0.0,0.0,0.924,100.0,100.0,0.381,0.0,0.0,0.999,0.0,0.0,0.921,0.0,0.0,0.984,0.0,0.0,1.0,0.0,0.0,0.999
362,2,0,-426.717417954443,0,1.0,0,3.7614326467956447,3.218475744846861,2.67000213346468,3.0497468618602293,4.358758007734528,5.903834797147008,4.7932252746298065,5.269815006075325,6.862653305069717,49.06,-103.04,-60.8984609197382,39.8764578274609,17.178479161653,26.9585039590193,-1.20850384940064,-2.74202280620197,-2.02288608837938,3.01712615023757,51.7920923801077,2.78397099616137,-18.8000595402865,14.746235105586,10.0,0.0,0.888,0.0,0.0,0.934,90.0,100.0,0.229,0.0,0.0,0.999,0.0,0.0,0.921,0.0,0.0,0.978,0.0,0.0,1.0,0.0,0.0,0.999
363,110,16,-0.525500262076238,0,1.0,0,3.099190981922221,2.5079719227189963,2.186051276738094,2.3942522815198695,3.66842161221154,5.142774050786687,3.9031840567609417,4.480173695813406,5.546699722725872,49.06,-103.04,-137.389107012305,-91.3923632876159,-0.494255081468328,6.49767629519084,47.2942712155267,-16.7789476576309,25.578717437962,-29.3891201805777,-0.968822478575043,0.391392212455108,-0.867161214331309,0.445443934721082,,20.0,0.911,,0.0,1.0,,0.0,0.997,,0.0,0.998,,20.0,0.609,,40.0,0.555,,0.0,1.0,,20.0,0.896
364,194,24,-12.9106408839072,1,1.0,0,2.91235066461494,2.3702437414678603,1.4586150226995167,1.547562508716013,3.254242968705492,4.2626798770413155,2.2617630984737906,4.532599493153256,3.0506938316279655,-9.44,50.13,70.1860472683103,-15.3459549636565,9.60279049544063,-0.349523273042746,-0.08712465695052,0.0260902428177706,-0.117433277303262,0.448247722231763,-0.0225942202338072,-0.0328419391671447,0.46369641893251,0.361089791110737,100.0,,0.529,0.0,,1.0,0.0,,0.992,0.0,,0.995,0.0,,0.996,0.0,,0.999,0.0,,1.0,0.0,,1.0
365,46,11,-1.33022475755474,1,1.0,0,3.221272949467922,2.5641798306825083,1.691939133945844,1.840549633397487,3.3734835430946397,5.2141745984356085,4.243626264937855,4.724108110059605,5.2832037287379885,-20.14,59.62,-98.713393978914,-26.4082713725831,4.85241166823045,-21.8341110215234,-86.2803614273935,-25.8253987009032,27.6944162351784,-26.2379028908677,-2.40748174961279,0.669418460145717,-1.15857339824878,0.412401585748836,,33.33,0.808,,0.0,0.999,,0.0,0.997,,0.0,0.994,,66.67,0.19,,0.0,0.356,,0.0,1.0,,0.0,0.515
366,46,11,-1.32973428644772,1,1.0,0,3.342154841028372,2.667922410011431,1.7783364488959144,1.9459101490553132,3.5019472847622986,5.334890346778876,4.277915338416487,4.899256706112866,5.670294630495212,-20.14,59.62,-98.713393978914,-26.408271372583,4.8524116682305,-21.8341110215236,-86.2803614273946,-25.8253987009036,27.6944162351789,-26.2379028908682,-2.40748174961284,0.669418460145736,-1.15857339824882,0.41240158574885,,7.140000000000001,0.933,,0.0,0.979,,0.0,0.997,,0.0,0.995,,71.43,0.342,,0.0,0.531,,0.0,1.0,,21.43,0.564
367,46,11,-1.3274315623853,1,1.0,0,3.147594622863237,2.5217206229107165,1.6714733033535532,1.803358605071407,3.2767673032839784,5.1765451346181255,4.408425108528412,4.605070180987758,5.128121989551922,-20.14,59.62,-98.7132972955055,-26.4084080731127,4.85230288009782,-21.8334752956392,-86.2777826966121,-25.8244445227832,27.6932509395705,-26.2367058116915,-2.40735528549374,0.669372838060005,-1.15849158552556,0.412365633644238,0.0,9.09,0.656,0.0,0.0,0.999,0.0,0.0,0.997,0.0,0.0,0.995,0.0,90.91,0.192,100.0,0.0,0.369,0.0,0.0,1.0,0.0,0.0,0.709
368,201,18,-3.39636143593282,1,0.0,0,3.817492521581913,3.26880819361641,1.9615022438151495,2.5006159434931803,4.174541104216377,5.237345809556553,3.3210713371828704,4.393337425819748,6.17862852708946,18.62,-69.23,-63.316191917652,28.49676511871,7.84969272023782,-32.0410276689273,8.63221419087952,-12.0324697238381,-6.15077125426045,16.7778240671407,-2.16955465967209,-20.0234366211539,-2.30481732935464,0.646893753736091,,,0.841,,,1.0,,,0.961,,,0.998,,,0.988,,,0.999,,,0.965,,,0.998
369,201,18,-3.40213983401307,1,0.0,0,3.681854839176972,3.1372318358276905,1.8625285401162623,2.377692565480851,4.0310497118497866,5.095895138047079,3.2272407411998283,4.25291403621107,5.833786821226787,19.93,-78.98,-63.3134555222555,28.5105431923889,7.85205207260621,-32.0545967134989,8.63736952821641,-12.0394104741233,-6.15073700999579,16.7819642804052,-2.17150930389825,-20.04072755766,-2.30739744023302,0.647871234690806,,,0.811,,,0.999,,,0.974,,,0.998,,,0.998,,,0.999,,,1.0,,,0.998
370,201,18,-3.39776467797419,1,0.0,0,3.6622787723167574,3.1175073304799117,1.8453002361560848,2.3570732782781154,4.003872659058025,5.068400930946398,3.202746442938317,4.227709274289524,5.7695077912733375,18.62,-69.23,-63.3134555222555,28.5105431923889,7.85205207260621,-32.0545967134989,8.63736952821641,-12.0394104741233,-6.15073700999579,16.7819642804052,-2.17150930389825,-20.04072755766,-2.30739744023302,0.647871234690806,,,0.808,,,0.999,,,0.974,,,0.998,,,0.995,,,1.0,,,0.917,,,0.998
371,202,31,-41.0731049333544,1,1.0,0,4.004419854694114,3.7563044304287256,2.739548868161581,3.3243163373261977,3.586015818654697,5.516247350809359,4.542230386214217,5.109756384964063,6.320354539601183,-47.75,179.03,-49.2450510562351,15.6532391603093,-3.21563068751982,-8.52983679367192,-0.453550999611243,12.3012173566436,-30.5888276287282,-24.034687412713,-0.763045439585597,-0.102160515942562,0.24222498520432,-0.246884014457994,0.0,,0.737,0.0,,1.0,10.0,,0.899,0.0,,0.982,0.0,,0.995,0.0,,0.998,0.0,,1.0,90.0,,0.997
372,202,31,-41.0289051262776,1,1.0,0,4.035655565873421,3.76630335107874,2.548663615590751,3.34109345759245,3.558485990180341,5.547128664610824,4.598548309679204,4.955827057601261,6.197990792598754,-29.03,167.95,-49.2444730922233,15.6544123064728,-3.21590707174347,-8.53029645330956,-0.453452947813665,12.3019794164452,-30.5907099743154,-24.0370932441631,-0.763231434412114,-0.102122941535349,0.242151466965629,-0.24684868193009,0.0,100.0,0.751,0.0,0.0,1.0,0.0,0.0,0.969,0.0,0.0,0.988,0.0,0.0,0.995,0.0,0.0,0.998,0.0,0.0,1.0,100.0,0.0,0.997
373,169,35,-96.2484531214271,1,1.0,0,3.477540948249489,2.8172035149987327,2.355177543113216,2.6864860231863696,4.250920869264197,5.53338948872752,4.25589635752967,4.93806460126142,6.398594934535208,-41.43,174.07,-60.5871399453233,39.5134426377678,16.59762125694,25.6696549386058,-1.1392551516178,-2.69361792749672,-1.88667000791398,2.83906537941138,23.4168133800614,-2.46200289184829,38.2086327928628,-34.0688269971301,50.0,70.0,0.96,0.0,0.0,1.0,50.0,30.0,0.593,0.0,0.0,0.998,0.0,0.0,0.997,0.0,0.0,0.997,0.0,0.0,1.0,0.0,0.0,0.997
374,169,35,-96.2292200744938,1,1.0,0,3.1937631240531252,2.65605490598383,2.1471001901536506,2.5952547069568657,3.4876808415502927,5.2107421942920835,4.016743316198549,4.62015731579634,5.140259061889761,-21.36,166.14,-60.5711711084026,39.6358503686626,16.643837833683,25.7652353796633,-1.13753917550274,-2.71079294298603,-1.87531183984529,2.82401791758444,23.5378962359124,-2.47667757481624,38.4684289109898,-34.3021348309028,,76.92,0.675,,0.0,1.0,,23.080000000000002,0.457,,0.0,0.999,,0.0,0.998,,0.0,1.0,,0.0,1.0,,0.0,0.994
375,163,8,-2.35308667657921,0,1.0,0,4.637540566018542,4.267036570040212,1.927164106234258,2.2679936482244267,4.288402532641213,5.628412167631424,4.887337077751762,4.716085246559246,6.515023753598615,49.06,-103.04,-62.3167737666684,36.8256945500007,9.73459570330999,-43.604626063309,13.1081770488587,-18.3502709465387,-7.08898574196223,22.2876632661273,-5.09115772404631,27.0581038717351,-0.508441580486877,0.176661255958449,,0.0,0.193,,100.0,0.518,,0.0,0.853,,0.0,0.999,,0.0,0.449,,0.0,0.617,,0.0,1.0,,0.0,0.934
376,163,8,-2.50971150404757,0,1.0,0,3.8467375387295166,3.4688560301359703,1.6272778305624314,1.916922612182061,3.5539184686798193,4.971339911488614,4.151984341668515,4.138201945285877,4.790985632036302,-12.19,-58.14,-62.1108166978655,38.4821565259157,10.1003239750328,-45.816362599986,13.9545687004732,-19.5367455512902,-7.25359002512388,23.296738497851,-5.57228077829509,30.1265478317482,-0.603291527272454,0.226816452116956,,0.0,0.646,,100.0,0.734,,0.0,0.989,,0.0,0.999,,0.0,0.974,,0.0,0.991,,0.0,0.996,,0.0,0.997
377,16,25,-2.01471508763388,1,1.0,0,4.39197696552705,4.077367938014984,2.8273136219290276,3.08922261664133,4.462453883786496,5.711717574975525,4.548599834499697,4.79999656392052,6.541895425466332,32.31,-64.74,-62.2084570480103,31.3307668393388,7.9135546278887,-31.6210559756224,8.3658635896154,-11.3889957174387,-5.23340370906027,14.7324292644597,-1.11939525790266,-4.33534193668603,1.11309773866912,-0.49075651140307,0.0,10.0,0.507,0.0,80.0,0.814,100.0,10.0,0.643,0.0,0.0,0.999,0.0,0.0,0.998,0.0,0.0,0.999,0.0,0.0,1.0,0.0,0.0,0.993
378,16,25,-1.99999400092198,1,1.0,0,4.528181144459956,4.167285186623816,2.7893229212309465,3.0763901765714454,4.545420181582317,5.859902642339818,4.59066549978521,4.831109824604303,6.837075270794396,-20.14,59.62,-62.1234219387216,31.7540941444681,7.98271274847525,-32.002670860866,8.50643797077272,-11.5739215242508,-5.22356419650685,14.8248973515279,-1.15139476669794,-4.42683158534558,1.12962467114029,-0.493891206626188,0.0,11.110000000000001,0.462,100.0,77.78,0.529,0.0,11.110000000000001,0.515,0.0,0.0,0.999,0.0,0.0,1.0,0.0,0.0,0.998,0.0,0.0,1.0,0.0,0.0,0.989
379,16,25,-1.99386858936333,1,1.0,0,4.4638370098714475,4.116269119637892,2.7555697170701863,3.092858984284714,4.457250055911469,5.768758400118552,4.552296696381023,4.727564794201697,6.883124414485312,-20.08,-172.43,-62.1225737596491,31.7583514927082,7.98341199728799,-32.0065306954164,8.50785866718445,-11.5757918472988,-5.22347235155422,14.8258453761102,-1.15171860522812,-4.42776516024155,1.12979478181768,-0.493924540260601,0.0,0.0,0.472,0.0,87.5,0.626,100.0,12.5,0.326,0.0,0.0,0.999,0.0,0.0,0.999,0.0,0.0,0.998,0.0,0.0,1.0,0.0,0.0,0.994
380,16,25,-1.99882332676829,1,0.5,0,4.420285346790972,4.084799149378569,2.7356653681351832,3.0694473113762717,4.404032714936497,5.679865394596054,4.507116245512703,4.6839813664123815,6.867589319224012,-20.14,59.62,-62.1234219387216,31.7540941444681,7.98271274847525,-32.002670860866,8.50643797077272,-11.5739215242508,-5.22356419650685,14.8248973515279,-1.15139476669794,-4.42683158534558,1.12962467114029,-0.493891206626188,,0.0,0.575,,87.5,0.783,,12.5,0.421,,0.0,0.999,,0.0,1.0,,0.0,0.999,,0.0,1.0,,0.0,0.99
381,16,25,-2.00102987992537,1,1.0,0,4.477223171657469,4.122770036405805,2.761906873892921,3.1023420086122493,4.474947598938117,5.7760101086530815,4.511518629906636,4.78757507264335,6.925929129561001,-20.14,59.62,-62.1248399887474,31.7470578906571,7.98156572974499,-31.9963425128961,8.50410605621111,-11.5708548130253,-5.22373246646826,14.8233724208829,-1.15086423361026,-4.42531984355315,1.12935256065505,-0.49384030475483,0.0,0.0,0.529,0.0,87.5,0.721,100.0,12.5,0.48,0.0,0.0,0.999,0.0,0.0,1.0,0.0,0.0,0.998,0.0,0.0,1.0,0.0,0.0,0.989
382,16,25,-2.00159542211919,1,0.5,0,4.287441192184014,3.9623358193017353,2.620311286794203,2.9381031607173544,4.27957854046309,5.575873342700809,4.482663511495295,4.5435075255959845,6.464619455852702,-7.94,-14.37,-62.1272366623714,31.7351571715099,7.97962480407997,-31.9856336776165,8.5001602743479,-11.5656653525868,-5.22401530580736,14.820788765931,-1.1499664239785,-4.42275965366256,1.1288913662404,-0.493753764942312,50.0,20.0,0.586,0.0,70.0,0.725,50.0,10.0,0.407,0.0,0.0,0.999,0.0,0.0,0.999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.996
383,16,25,-1.99283208376737,1,1.0,0,4.415340513703815,4.068684815441523,2.7166795278002644,3.029650491757452,4.402196841463264,5.707840894783702,4.5132741712835545,4.686750172980514,6.726233402358747,-9.297116,160.4441,-62.1216043551387,31.7631639282489,7.98419674874078,-32.0108604286692,8.50945404134693,-11.5778900243562,-5.22335773930216,14.8268895594196,-1.15208159746158,-4.42880001322977,1.12998115198371,-0.493959475428356,,0.0,0.881,,87.5,0.665,,12.5,0.548,,0.0,0.999,,0.0,0.999,,0.0,1.0,,0.0,1.0,,0.0,0.996
384,16,25,-1.99402147357794,1,1.0,0,4.452252079563379,4.102312731871278,2.7498317351171653,3.0731561705187946,4.443474446987793,5.7461073393012025,4.5365700944958345,4.732507434449286,6.843462061088598,-20.08,-172.43,-62.1216043551387,31.7631639282489,7.98419674874078,-32.0108604286692,8.50945404134693,-11.5778900243562,-5.22335773930216,14.8268895594196,-1.15208159746158,-4.42880001322977,1.12998115198371,-0.493959475428356,,0.0,0.508,,87.5,0.529,,12.5,0.309,,0.0,0.999,,0.0,0.999,,0.0,0.998,,0.0,1.0,,0.0,0.994
385,16,25,-1.99178707361676,1,1.0,0,4.4146148242670336,4.068000586882499,2.7166795278002644,3.0291670496402285,4.402441819416474,5.708935839896996,4.512177319138927,4.687763484291945,6.726233402358747,-20.21,-158.9,-62.1228240226611,31.7571103710864,7.98320974632005,-32.0054148587912,8.50744747363231,-11.5752511113969,-5.22350216863997,14.8255767390585,-1.15162506277847,-4.42749875954146,1.12974685839402,-0.493915596166319,,0.0,0.795,,87.5,0.771,,12.5,0.312,,0.0,0.999,,0.0,0.999,,0.0,0.999,,0.0,1.0,,0.0,0.995
386,169,35,-87.3468836319961,0,1.0,0,3.717223927123079,3.1730412885244013,2.5922651681085,3.087399462079815,4.114473933517266,5.7543805274192925,4.357349646961441,5.109092033437288,6.55257921116714,49.06,-103.04,-60.2575326371372,42.8768864403896,17.9876200753235,28.5927696002198,-1.11617046865828,-3.20633412235583,-1.62671202257062,2.5034379429611,27.6618678468395,-3.02499366071602,48.1104322236908,-42.9796150958234,,0.0,0.725,,0.0,0.949,,100.0,0.234,,0.0,0.999,,0.0,0.997,,0.0,0.997,,0.0,1.0,,0.0,0.998
387,34,8,-2.23165253197907,0,1.0,0,3.471345141564237,2.913437030827161,1.5602476682433286,1.6752256529721035,3.796163119333611,5.1152955646396885,4.418358563921272,4.3351970473170836,4.840953517648737,-12.19,-58.14,-62.3222689770639,35.5542973234464,9.34008765167632,-41.0506377103129,12.10650631454,-16.8909227887077,-6.72383350156355,20.7502585381939,-4.31147557185601,20.3634913090052,-0.325709995772489,0.0915652647391119,,100.0,0.245,,0.0,0.494,,0.0,0.99,,0.0,0.999,,0.0,0.977,,0.0,0.859,,0.0,0.999,,0.0,0.998
388,169,35,-87.400899625935,1,0.5,0,4.194642283537465,3.718923575462313,3.0591764461105257,3.5942940116240685,4.648229675448539,5.9710577373303195,4.600157644164547,5.498356044147149,8.373281249693662,19.93,-78.98,-60.2251253844968,43.178533064769,18.1091516333388,28.8471960394521,-1.11347239832265,-3.25125550308805,-1.60203677138103,2.47130553238846,28.0186890793765,-3.07132837535115,48.9265950259676,-43.7137463461273,,0.0,0.791,,0.0,0.68,,100.0,0.264,,0.0,0.999,,0.0,0.998,,0.0,0.999,,0.0,1.0,,0.0,0.998
389,169,35,-87.3626093429142,1,0.5,0,4.461299815568389,3.975936331171799,3.2499868198932536,3.814189645079383,4.978387546546135,6.247539846657165,4.758148750585172,5.76148518478449,9.024131268455035,19.93,-78.98,-60.2251253844968,43.178533064769,18.1091516333388,28.8471960394521,-1.11347239832265,-3.25125550308805,-1.60203677138103,2.47130553238846,28.0186890793765,-3.07132837535115,48.9265950259676,-43.7137463461273,,0.0,0.916,,0.0,0.68,,100.0,0.305,,0.0,0.999,,0.0,0.998,,0.0,0.999,,0.0,1.0,,0.0,0.998
390,72,24,-22.0019134780563,1,1.0,0,3.0823685802135374,2.6858045921548905,2.1016921506146558,2.322387720290225,3.2653776585196206,4.673015732883159,3.1912990570979662,4.388008706351429,3.78781940196884,22.45,-161.14,76.2694662550744,-17.4097509127422,12.6058583704913,-0.435004681933956,-0.0527194428284455,-0.0672490550590049,0.118757639209219,0.39718775737732,-0.213524240384116,0.239804659196564,-2.44323457907866,-1.99764427585922,,16.669999999999998,0.562,,0.0,1.0,,0.0,0.872,,0.0,0.663,,33.33,0.414,,50.0,0.402,,0.0,1.0,,0.0,0.55
